ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
6616,656,6,59877.33,1,1,0,14032.62,"This customer is a 34-year-old female from Spain with a credit score of 656.0. She has been a customer for 6.0 years and currently has a balance of 59877.328125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 14032.6201171875.",1
6617,744,7,190409.34,2,1,1,138361.48,"This customer is a 41-year-old male from Germany with a credit score of 744.0. He has been a customer for 7.0 years and currently has a balance of 190409.34375. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 138361.484375.",0
6618,449,8,0.0,2,0,0,156792.89,This customer is a 33-year-old female from Spain with a credit score of 449.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card. She is not an active member and has an estimated salary of 156792.890625.,0
6619,611,3,131583.6,4,0,1,66238.23,This customer is a 61-year-old female from France with a credit score of 611.0. She has been a customer for 3.0 years and currently has a balance of 131583.59375. She has 4.0 products with the bank but does not have a credit card. She is an active member and has an estimated salary of 66238.2265625.,1
6620,684,1,126817.13,2,1,1,29995.83,This customer is a 37-year-old male from Germany with a credit score of 684.0. He has been a customer for 1.0 year and currently has a balance of 126817.1328125. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 29995.830078125.,1
6621,699,9,0.0,1,1,1,108162.13,This customer is a 30-year-old male from France with a credit score of 699.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 108162.1328125.,0
6622,568,1,116320.68,1,0,1,45563.94,"This customer is a 27-year-old female from Spain with a credit score of 568.0. She has been a customer for 1.0 year and has a balance of 116320.6796875. She currently has 1.0 product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 45563.94140625.",0
6623,574,1,0.0,2,0,0,70550.0,This customer is a 41-year-old male from France with a credit score of 574.0. He has been with the bank for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 70550.0.,0
6624,669,8,0.0,2,1,0,84049.16,"This customer is a 38-year-old female from France with a credit score of 669.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. However, she is not an active member. Her estimated salary is 84049.15625.",0
6625,516,7,0.0,1,1,0,47018.75,"This customer is a 31-year-old female from Spain with a credit score of 516.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 47018.75.",0
6626,603,6,129548.5,2,1,1,19282.85,This customer is a 30-year-old male from Spain with a credit score of 603.0. He has been a member for 6.0 years and has a balance of 129548.5. He currently has 2.0 products with the company and has a credit card. He is an active member and has an estimated salary of 19282.849609375.,0
6627,658,5,100082.14,1,0,1,49809.88,"This customer is a 31-year-old male from France with a credit score of 658.0. He has been a customer for 5.0 years and has a balance of 100082.140625. He currently has 1.0 product with the bank and does not have a credit card. However, he is an active member of the bank. His estimated salary is 49809.87890625.",0
6628,612,1,0.0,1,1,1,83256.26,"This customer is a 35-year-old male from Spain with a credit score of 612.0. He has been a member for 1.0 year and has 1.0 product with the bank, including a credit card. He is an active member and has an estimated salary of 83256.2578125. His current balance is 0.0.",1
6629,676,4,101457.14,1,1,1,79101.67,This customer is a 41-year-old female from France with a credit score of 676.0. She has been a customer for 4.0 years and has a balance of 101457.140625. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 79101.671875.,0
6630,678,4,174852.89,1,1,1,28149.06,This customer is a 22-year-old female from France with a credit score of 678.0. She has been a customer for 4.0 years and has a balance of 174852.890625. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 28149.060546875.,0
6631,583,4,55776.39,2,1,0,26920.43,"This customer is a 40-year-old female from France with a credit score of 583.0. She has been a customer for 4.0 years and currently has a balance of 55776.390625. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 26920.4296875.",0
6632,703,7,0.0,2,0,1,72500.68,This customer is a 42-year-old female from France with a credit score of 703.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card. She is an active member and has an estimated salary of 72500.6796875.,0
6633,518,3,0.0,2,1,0,76515.79,"This customer is a 46-year-old male from France with a credit score of 518.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 76515.7890625.",0
6634,450,2,0.0,2,1,0,175480.94,"This customer is a 34-year-old female from Spain with a credit score of 450.0. She has been a customer for 2.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 175480.9375.",0
6635,609,6,94126.67,1,0,0,93718.16,This customer is a 33-year-old male from Germany with a credit score of 609.0. He has been a customer for 6.0 years and currently has a balance of 94126.671875. He only has one product with the bank and does not have a credit card. He is not an active member and his estimated salary is 93718.15625.,0
6636,580,2,0.0,2,0,1,64014.24,This customer is a 31-year-old male from France with a credit score of 580.0. He has been a customer for 2.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 64014.23828125.,0
6637,617,6,102141.9,1,1,1,45325.26,This customer is a 54-year-old male from France with a credit score of 617.0. He has been a customer for 6.0 years and currently has a balance of 102141.8984375. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 45325.26171875.,0
