ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
1962,580,9,121355.19,1,0,1,35671.45,"This customer is a 35-year-old male from Germany with a credit score of 580.0. He has been a customer for 9.0 years and currently has a balance of 121355.1875. He has one product with the bank and does not have a credit card. However, he is an active member of the bank. His estimated salary is 35671.44921875.",0
1963,712,2,0.0,2,0,0,45738.94,This customer is a 44-year-old female from Spain with a credit score of 712.0. She has been a customer for 2.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card. She is not an active member but has an estimated salary of 45738.94140625.,0
1964,485,2,100254.76,2,1,1,12706.67,This customer is a 41-year-old male from France with a credit score of 485.0. He has been a customer for 2.0 years and currently has a balance of 100254.7578125. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 12706.669921875.,0
1965,549,7,0.0,1,1,1,109057.56,This customer is a 46-year-old female from France with a credit score of 549.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 109057.5625.,0
1966,777,5,96693.66,1,1,1,172618.52,This customer is a 34-year-old female from Germany with a credit score of 777.0. She has been a customer for 5.0 years and has a balance of 96693.65625. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 172618.515625.,0
1967,678,4,0.0,1,1,0,125518.32,"This customer is a 35-year-old female from France with a credit score of 678.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has one product with the company and has a credit card. However, she is not an active member. Her estimated salary is 125518.3203125.",0
1968,628,6,0.0,2,0,0,134441.6,This customer is a 39-year-old male from France with a credit score of 628.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 134441.59375.,0
1969,740,9,0.0,2,1,1,73225.31,"This customer is a 37-year-old female from France with a credit score of 740.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has 2.0 products with the company, including a credit card, and is an active member. Her estimated salary is 73225.3125.",0
1970,569,0,151839.27,1,1,0,102299.81,"This customer is a 34-year-old male from Spain with a credit score of 569.0. He has a balance of 151839.265625 and only one product with the bank, which is a credit card. He is not an active member and has no tenure with the bank. His estimated salary is 102299.8125.",0
1971,715,9,105489.31,1,0,0,143096.48,This customer is a 37-year-old female from Germany with a credit score of 715.0. She has been a customer for 9.0 years and currently has a balance of 105489.3125. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 143096.484375.,0
1972,490,1,0.0,1,1,1,49594.19,This customer is a 40-year-old female from France with a credit score of 490.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 49594.19140625.,0
1973,815,7,171922.72,1,0,1,178028.95,This customer is a 24-year-old male from France with a credit score of 815.0. He has been a customer for 7.0 years and has a balance of 171922.71875. He currently has 1.0 product with the bank and does not have a credit card. He is an active member and has an estimated salary of 178028.953125.,0
1974,714,1,0.0,1,1,0,152167.8,"This customer is a 46-year-old male from France with a credit score of 714.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 152167.796875.",0
1975,751,7,0.0,2,0,0,90839.61,This customer is a 38-year-old male from Spain with a credit score of 751.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is not an active member but has an estimated salary of 90839.609375.,0
1976,587,0,0.0,2,1,0,47414.15,"This customer is a 38-year-old male from France with a credit score of 587.0. He currently has two products with the bank, including a credit card. He is not an active member and has no tenure or balance with the bank. His estimated salary is 47,414.15.",0
1977,760,8,121911.59,1,1,0,193312.33,"This customer is a 43-year-old male from France with a credit score of 760.0. He has been a customer for 8.0 years and currently has a balance of 121911.59375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 193312.328125.",0
1978,721,5,0.0,2,0,1,117626.9,This customer is a 33-year-old male from Spain with a credit score of 721.0. He has been a member for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the company but does not have a credit card. He is an active member and has an estimated salary of 117626.8984375.,0
1979,630,9,0.0,2,0,0,32599.35,This customer is a 28-year-old male from France with a credit score of 630.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 32599.349609375.,0
1980,644,9,76817.0,4,1,0,196371.12,"This customer is a 50-year-old male from France with a credit score of 644.0. He has been a customer for 9.0 years and currently has a balance of 76817.0. He holds 4.0 products with the bank, including a credit card. However, he is not an active member. His estimated salary is 196371.125.",0
1981,498,8,127864.26,1,1,1,46677.9,This customer is a 29-year-old male from Spain with a credit score of 498.0. He has been a customer for 8.0 years and has a balance of 127864.2578125. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 46677.8984375.,0
1982,850,1,211774.31,1,1,0,188574.12,"This customer is a 35-year-old female from France with a credit score of 850.0. She has a high balance of 211774.3125 and only one product with the bank, which is a credit card. She is not an active member and has been with the bank for only 1.0 year. Her estimated salary is 188574.125.",0
1983,493,2,0.0,2,0,1,99770.3,This customer is a 36-year-old female from France with a credit score of 493.0. She has been a member for 2.0 years and currently has 2.0 products with a balance of 0.0. She does not have a credit card but is an active member. Her estimated salary is 99770.296875.,0
1984,640,1,167298.42,1,0,1,145381.66,"This customer is a 33-year-old female from France with a credit score of 640.0. She has been a customer for 1.0 year and has a balance of 167298.421875. She currently has 1.0 product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 145381.65625.",0
